experiment_name,model_key,training_mode,error_type,text,true_label,predicted_label,confidence_score,label,fold,source_index
mbert-lora,mbert,lora,false_positive,ໂຄດກາກແອບເກົ່າກະດີແລ້ວຫນາປ່ຽນຫາສິແຕກຫຍັງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຕີມບັດບໍ່ໄດ້ຄະແນນແລ້ວປັບປຸງແດ່ແຕ່ກອນໄດ້ດງວນີ້ເຕີມບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ດາວໂຫລດຊ້າແຖມລົງສະຕໍລີກະບໍໄດ້ປ່ຽນປັບປຸ່ງໄຫມ່ແນ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຍອມເດີ້ແອັບໂຄດລ້າສະໄຫມກູວ່າເບີກູຕ້ອງຖືກຕັດລະແຫລະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຄສະນາລາຍແຮງມັກແຮງແອັບນີ້ຢາກໃຫ້ເຂົ່າປະໂຄສະນານ້ອຍລົງໄປອີກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເນັດຊ້າເກີນໄປ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊ້າແອັບບໍ່ຄວາມພັດທະນາ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ອານຸມັດຈັກເທືອ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແກ້ໄຂ່ແນ່ເດີເຂົ້າໄປແລ້ວຂ້າງຢູ່ຫນ້າລັກເລິຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ມັນເດັ້ງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫມາບໍ່ແດກແອບສົ່ງລະຫັດມາແລ້ວແຕ່ເຂົ້າບໍ່ໄດ້ບອກກໍາລັງໂຫລດກູຖ້າເປັນສອງມື້ຍັງໂຫລດຢູ່ຄືເກົ່າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າແອບບໍ່ໄດ້ເຂົ້າດັງອອກເຂົາເດັງອອກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບນີ້ຫວຍແຕກສຸດຕອນນີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບຫູຂີ້ລິນຍັງບໍໄຜດ້ລະບົບຂີ້ກາກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ລົງທະບຽນຍາກແຮງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດແລ້ວກະຊ່ວຍເຮັດໃຫ້ມັນດີແນ່ອັບມາມີແຕ່ປັນຫາກູລະອົກແອບນີ້ຍ້ອນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊ້າ. ຂໍ້ມູນຮ້ານບໍ່ມີ.,0,1,0.6062799,0,,
mbert-lora,mbert,lora,false_positive,ແອັບນີມັນເປັນຍັງໃຊ້ເບີລົງທະບຽນພໍ່ກອບຂໍ່ມູນເອກກະສ້ານຈະສໍາເລັດມັນຄື່ມັກເດັງອອກເອງວະເຮັດເປັນ100ເທີ່ອເປັນຄື່ກັນມົດທຸກເທີ່ອບໍ່ຜານເດີແອັບນີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບສົ້ນຕີນລັອກອິນພໍ່ມຶງຕາຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົາກອງສະແກນຈາຍສົດບໍ່ໄດ້ມັນມຶດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເບື່ອໂຕບັງຄັບປຽ່ນລະຫັດນີ້ແລະໃສລະຫັດເກົ່າເສືອກວ່າບໍ່ຖືກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຄດຫ່ວຍແຕກສະຫມັກກະເດັ້ງອອກຄືນແຖມຍັງໄດ້ເສຍເງິນຄ່າສະແກນບັດກວດວັກຊີນອີກ20ພັນຜີບ້າເອີ້ຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສະມັກບໍ່ໄດ້ມັນລົງທະບຽນໃບຫນ້າບໍ່ໄດ້ແກ້ໃດດຸເປັນສິບເທື່ອລະກະຍັງບໍ່ໄດ້ຍຸແກ້ໃຫ້ແນ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ລົງທະບຽນບໍ່ໄດ້ເດີ້ແອັບມັນບໍ່ໃຫ້ລົງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແກ້ໄຂແນ່ເວລາທີ່ຫມຸນໄດ້ລະບໍ່ເຄີຍສົ່ງໃຫ້ປັບປຸງແນ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປັນເທືອໄດກະບໍໄດ້ຂີ້ຖີເກີນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊວນເພື່ອນແລ້ວຄືບໍ່ເຫັນໃດ້ຂອ້ງຂວັນຢະສູນເອີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຕ້ອງອັບໂຫລດຕລອດເວລາ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າລະຫັດແລ້ວເດັ້ງອອກມາຄືນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເນັດຊ້າແຮງຂະນາດສະມັດລາຍເດືອນຍັງຊ້າບາງເທື່ອສັນຍານຂາດຫາຍກະມີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຄດກາກເລີຍສູ້ໆ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ມັນຄືລົບບັນຊີບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຂີ້ຖີແບບນີ້ຍັງກ້າສ້າງແອັບຄວຍສະຖຸນເກີນລົບແມ້ງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃນແອັບບໍ່ມີການຖືກເລກຂ້າງຄຽງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຮູຂີ້ລ້າງເຄື່ອງໂທລະສັບໃຫ່ມໂຫລດມາເຂົ້າສູ່ລະບົບແນວໃດກະບໍໄດ້ຊິເຊົາໃຊ້ແລ້ວເດີຊິໄປເປີດບັນຊີທະນາຄານການຄ້າແທນແບບນິ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫວຍແຕກຫຼົ້ມຕະຫຼອດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສົ່ງລະຫັດ6ໂຕຊ້າເກີນໄປບາງເທື່ອກອບເບີເຂົ້າເປັນສີບເທື່ອຍັງບໍ່ສົ່ງມາເອົາໄປດາວດຽວພໍລະກັບແອັບແບບນີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສະແກນໃບຫນ້າບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສິເຮັດມາເພືອໂຫລດມາກະໄຊ້ບໍ່ໄດ້ແຖມຍັງເປັນພາສານອນໃສພາສາລາວເປັນຫຍັງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃຫ້ດາວ1ພໍແອັບມັນເປັນຫຍັງວ່ະແສັດຫາຄົນແອບມັກເຂົາບໍ່ຕອບແຖມບ໋ອກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໄຊ້ມາຫລາຍປີຜິດຫວັງແຮງລົບແວເຂົ້າບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຕີດຕັ້ງກະບອກຂັດຂ້ອງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ໄດ້ເລື້ອງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າແມັດເຊັນເຈີຍາກໆ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຫຼດມາແລ້ວເຮັດຫຍັງກະບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອດນີ້ກາກທີສຸດເລີຍຫມູນທຸກຄຮັ້ງບໍ່ໄດ້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຂ້ອງຜົນບໍ່ຮູ້ເປັນຫຍັງຢູ່ຊື່ໆກະເຂົ້າບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແຮງອັບແຮງໃຊ້ບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າແອບບໍ່ໄດ້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂລດບໍ່ໄດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫົງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ລົງທະບຽນໃຊ້ແອັບຍັງບໍ່ໄດ້ລະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫຼຸດຕະຫຼອດເຂົ້າລັອກອີນບໍ່ໄດ້ຍາມເລກອອກຫຼຸດອີກແລະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຕັ້ງຍາກໆ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເອົາໄປ2ດາວຫມຸນບໍ່ໄດ້ຈັກມື້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ກາກໆໆທ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປ່ຽນໂທລະສັບໃຫມ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊ່ວງນີ້ເຂົ້າຍາກຫຼາຍຄືວ່າມີບັນຫາຕະຫຼອດໃຊ້ບໍ່ໄດ້ເລີຍຊ່ວງນີ້ຄວນປັບປຸ່ງດ່ວນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດແລ້ວແຕ່ສົ່ງຮູບບໍ່ໄດ້ແລ້ວຍັງຟັງສຽງທີ່ເພື່ອນວໍມາບໍ່ໄດ້ອີກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂພດບໍອອກຄືຂີ່ນິ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປັບປຸ່ງແດ່ເຂົ້າລະເດັງອອກກັບຕອນສົ່ງລະຫັດຜ່ານກະບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປັນແອັບທີ່ຕ້ອງບອກເລີຍວ່າຖ້າໂຫລດມາແມ່ນເສຍດາຍພື້ນທີ່ຊື່ໆວົງລໍ້ຫມູນກະໃຫ້ຫມູນຊື່ໆແຕ່ບໍ່ໄດ້ຫັຍງດາຕ້າທີ່ເຄີຍໄດ້ກະບໍ່ໄດ້ເວລາຈະເຂົ້າແອັບແຕ່ລະຄັ້ງກະຕ້ອງລ໋ອກອິນໃຫມ່ສົ່ງລະຫັດໃຫມ່ຕະຫລອດມັນເສຍເວລາເສຍດາຍຄິດວ່າຈະພັດທະນາໃຫ້ດີກວ່ານີ້ແຕ່ບໍ່ມີຫຍັງດີເລີຍຢາກໃຫ້ປັບປຸງຄືນໃຫມ່ແນ່ເດີໃຫ້ສົມກັບເປັນເຄືອຂ່າຍອັນດັບ1ແບບທີ່ເວົ້າສ່ໍາແອັບດີໆມີຄຸນນະພາບຍັງເຮັດບໍ່ໄດ້.,0,1,0.66225064,0,,
mbert-lora,mbert,lora,false_positive,ບາງມື້ເຂົ້າສູ່ລະບົບບໍໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປິດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປັນຫຍັງດາວໂລດໄດ້ແລ້ວເຂົ້າສູລະບົບບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດແລ້ວສະຕໍລີ່ຍັງໃສ່ເພງບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າແອັປບໍ່ໄດຢາກໄຫ້ແກ້ໄຂ້ແນ່ພີມລະຫັດແລ້ວກະເຂົ້າບໍ່ໄດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອບລ໋ອກອິນບໍ່ໄດ້ສັ່ງອາຫານກະບໍ່ອະນຸມັດຈ່າຍເງິນສົດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດຕະຫຼອດກນຄວາມຈໍາຫຼາຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ເປັນເລື້ອງປ່ຽນໄປປ່ຽນມາຢູ່ບອ່ນຊໍາລະເງິນນັ້ນເຮັດຄືເດັກນອ້ຍເອົາແຕ່ໃຈນິ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂອນເງິນໄປແລ້ວເງິນບໍ່ເຂົ້າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຕີມເງິນເຂົ້າຊື້ແພັກແກັດບໍ່ໄດ້ແກ້ໄຂແອັບແດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊ້າມະຫາກາບປັບປຸງດ່ວນຜູ້ຂຽນໂປແກມ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ມີການໂປໂຫມດໂພສເຮົາແລະອັບເດດໂພສໃຫ່ມ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບຄວາມແອັບໂງ່ສະຫມັກແພັກແກັດລະຫລີ້ນບໍ່ໄດ້ເນັດກະບໍ່ໃຫ້ຕາມທີ່ຂຽນຂື້ນນໍາແອັບຫ້າມໂຫລດມາເດີ່ແອັບຄວາມໆນີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປັນກະບໍໄດ້ເນັດຈັກເທືອ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ສົງລະຫັດມາໃຫ້ລະສິຕັງຫາສິແຕກອີຫຍັງວະຄວາຍເອີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເວລາໄດ້ຮັບເງິນໂອນມັນບ່ແຈ້ງເຕືອນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃຊ້ຍາກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແກ້ໄຂ່ໄຫ້ແດ່ອັບເດັດແລ້ວກະໄຫອັບເດັດອິກເນ້ດຈົນຫມົດນີຍາມໄດ້ຈີລີນອັບເດັດໄດ້ລະບອກຮັບສາບຮັບສາບແມ່ນຈະໄດ້ໂອະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເນັດຊ້າເກີນຫົວຫນ້າ144pຍັງຫມົນຕິວໆຢູ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຄືບໍ່ສົ່ງລະຫັດotpໃຫ້ຄວນປັບປັບເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປັບປຸງແນ່ເດີແອັປຄ້າງຕະຫລອດລົງທະບຽນບໍ່ໄດ້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,"ມັນຄືຍາກຕາຍແທ້ວະແອ້ບບໍຕອງສາງເຜືອລົງຄວາຍມັນຍາກສີມັດ,",0,1,0.59018886,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດກົດເຂົ້າແອບແລ້ວເດັ້ງອອກຕະຫລອດແກ້ໄຂແດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແຕ່ກ່ອນຍັງເຕີມເກມໃນແອບນີ້ໄດ້ແຕ່ຕອນນີ້ຖືກເອົາອອກແລ້ວບໍ່ອັບເດດຍັງດີກວ່າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຟີນອ້ງແລະຄອບຄົວກໍາຫລັງຖື້ກທຸກລໍາບາດບໍມີແນ້ວກິ້ນແນ້ວຢູບໍຮູທາງຊອກຫ້າເດີເຄື້ອງໄສກະບໍມີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ລົງທະບຽນໂຄດຍາກຈັງແມ່ນໂພດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປັນຫຍັງຄຶອັບເດດບໍ່ໄດ້ເຂົາບັນຊີບໍ່ໄດ້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຮັດເປັນເວີຊັ້ນເກົ່າເທາະຈັກແມ່ນອີ່ຫຍັງນິຂີ້ລ້າຍໂພດຫມຸນວົງລໍ່ກະເອົາອອກຖ້າເປັນແບບນີ້ອິກຊິລົບຖິ້ມລະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຍຸ່ງຍາກໂພດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຮັດມາຫຍັງລົງທະບຽນບໍ່ໄດ້ໄປແກ້ໄຂໃຫມ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ຄ່ອຍຈະໂອເຄຊ້າໆ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ປິນິ້ເປັນຢັງຄຶມູນວົງລໍບໍ່ໃດ້ເລິຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫີແມ່ມື່ງເຂົ້າຫຍັງບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ດາວນີ້ຂໍບໍ່ໄຫ້ເດີເປັນຫຍັງຄື່ລີ້ນຫຍັງບໍ່ໄດ້ເລີຍຈັກມັນເປັນກຍັງຫາແກ່ໄຂໄຫ້ແດ່ຫາເກາະເປັນມື່ນີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຊິເບິ່ງໂຕສັດກະເບິ່ງບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃຫ້ອັບເດດຕະຫລອດແອັບເຈດີບີນິ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບສົ້ນຕີນແຊັດກະບໍ່ອອກມີເນັດກະຍັງແຊັດບໍ່ໄດ້ເຫ້ຍຫລາຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫມູນໄດ້5000ກີບລະກະບໍ່ໄດ້ຈັກເປັນຫຍັງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ກາກຂະຫນານວິທີບອກໃຊ້ກະບໍ່ເຂົ້າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດແລ້ວມັນບໍ່ໃຫ້ເງິນຟຣີຫມູນໄດ້ແຕ່ຊ່ອງເດີມ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປີດກ້ອງສະແກນລະຄ້າງກົດຫຍັງບໍໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າເລ່ນກະບໍ່ໄດ້ມີແຕ່ເດັ້ງອອກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບກາກເຂົ້າກະບໍໄດ້ບໍສົງລະຫັດotpໃຫ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດໃຫມ່ນີ້ຫມຸນໄດ້ແຕ່5ຄັ້ງປົກກະຕິໄດ້10ຄັ້ງຕໍ່ວັນແກ້ໄຂ້ແດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສືບຕໍ່ບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດຊ້າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ມີເພງໄທ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຮອດຫນ້າຫຼັກລະເຮັດແນວໄດ້ຕໍ່ລະ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ມີບັນຫາໃນການເຂົ້າແອັປທຸກຄັ້ງ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫມຸນວົງລໍ້ໄດ້ແຕ່ແຊບໍ່ໄດ້ຄວນແກ້ໄຂຂໍ້ນີ້ແນ່ເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃຊ້ງານບໍ່ຄ່ອຍດີບໍ່ພັດທະນາ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃຊ້ບໍ່ດີເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,whatsappເປັນຫຍັງນໍຮູ້ບໍ່ໄດ້ຫລີ້ນມັນຊິຕາຍແຕດຊິຂາດນີ້ນະຄວນປັບປຸງຍ່າງດວນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເອີ້ນລົດບໍ່ໄດ້ແຍ່ສຸດໆ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໃສ່ຟິວເຕີ້ບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຫລດແອປແລ້ວເຂົ້າບໍ່ໄດ້ແກ້ໄຂໃຫ້ແດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຮັດບໍ່ເປັນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຈັກອີຫຍັງກະບໍ່ຮູ້ນ້ອງປ້ອນລະຫັດຕາມທີ່ສູນສົ່ງມາພັດມາວ່ານ້ອງປ້ອນລະຫັດບໍ່ຖືກຕ້ອງນ້ອງກະປ້ອນຕາມທີ່ສູນສົ່ງມານະແຫຼະພັດມາບັອກເບີນ້ອງອີກບໍ່ໄຫວແນວນີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຕິດຕັ້ງຍາກໃຊ້ລໍາບາກແອັບໃຊ້ດີດີກະໄດ້ໂຫລດໃຫມ່ລະກະຕິດຕັ້ງບໍໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປັນຫຍັງຈຶ່ງຕ້ອງລັອກເບີເມື່ອຕັ້ງບໍ່ສໍາເລັດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດແລ້ວເຕີມບໍ່ໄດ້ເຮັດແນວໃດບອກແດ່ເຕີມບັດແນວໃດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເອີ້ນລົດບໍ່ໄດ້ເລີຍ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຮົາບໍ່ສາມາດລົງທະບຽນໄດ້ເພາະກໍານົດເວລາໃສ່tpoບໍ່ໄດ້ເຮົາລອງຫລາຍແລ້ວຊວ່ຍແກ້ໄຂ້ແນ່ເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເມື່ອຍໃສ່ລະຫັດເປັນ1000ເທື່ອລະຍັງກັບມາຫນ້າເກົ່າກະລະງືດແຕ່ກອ່ນກະລົງໄດ້ຢູ່ປັບປຸງແດ່ເດີ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຕອນຂ້ອຍຫມູນໄດ້ເງີນຂ້ອຍກົດແບ່ງປັນມັນບໍໄປຫນ້າເຝ໋ດແກ້ໄຂແນ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ມັນຜິດພາດຢາກລົງບຽນໃຫ່ມມັນບໍ່ໄດ້ລຶບແລ້ວໂຫຼດໄຫ່ມຍັງບໍ່ໄດ້ແກ່ໄຂ່ດວ່ນເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຄື່ໃສ່ງານບໍໄດ້ຫວ່າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ດາວໂຫຼດມາແລ້ວລົງທະບຽນບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂຫລດມາແລ້ວລົວທະບຽນສໍາເລັ້ດແລ້ວຄືບໍ່ໄດ້ຮັບດ້າຕ້າ10gbເລີຍໃຊ້ວ່າໂຫລດມື້ນີ້ຊິໄດ້ຮັບບໍ່ເຫັນຊິໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແປກໃຈກົດທົງລະບຽນດ້ວຍເບີພັດບໍ່ສົ່ງລະຫັດລັອກອິນໃຫ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດຕະຫລອດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັນໃດບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແບບເກົ່າຍັງດີກວ່າເວີຊັ່ນໃຫມ່ໂຄດກາກ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຫນ້າແອັບໂຊກໄຊຄືບໍ່ບອ່ນຊໍາລະດວ້ຍຄະແນນຄືເກົ່າຄະແນນສະສົມເຮົາມີຫລາຍແຕ່ຕື່ມບັດດວ້ຍຄະແນນຫລືຊໍາລະຄ່າດວ້ຍຄະແນນກະບໍ່ໄດ້ຄືເກົ່າເປັນແນວໄດ໋ປັບປຸງແນ່ເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບັນຊີລົບບໍ່ໄດ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແມ່ມືງເອີຍລົງທະບຽນບໍ່ໄດ້ໃສ່ເບີມັນຂຽນວ່າເບີບໍ່ຖືກຕ້ອງປັບໃຫມ່ແດ່,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອບບໍສົມບູນແບບ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ອັບເດດບໍ່ເຫັນມີຫຍັງດີຂຶ້ນອັບເດດດຸຕາຍແທ້,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ວະບາຍເປັນຫຍັງຄືເຂົ້າບໍ່ໄດ້ນໍປັງປຸງແດ່ເດີເຂົ້າລະເດັງອອກຕະຫລອດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ໂອນເງິນອອກຈາກແອບໄປໃສ່ເບີບ່ໄດ້ແກ້ແນ່ເດີ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ສະແກນຈ່າຍບໍ່ໄດ້ຕະຫລອດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ຄ່ອຍດີປານໃດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ຮັບອໍເດີຊ້າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເປັນຕາຍຫຍັງກະບໍ່ຮູ້ບໍ່ມັກຮັບລູກຄ້າ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແພັກເກດນາທີໂທມັກມີບັນຫາຄືເວລາຕັ້ງນາທີໂທຕັດເງີນໄປແລ້ວແຕ່ຈໍານວນນາທີບໍຂື້ນ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ເຂົ້າລະເດັງອອກກັບມາຫນ້າotp,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ແອັບເມື່ອອອກຈາກລະບົບແລ້ວເຂົ້າກະບໍ່ໄດ້ເລີຍຖ້າບໍ່ມີເນັດ,0,1,0.573559,0,,
mbert-lora,mbert,lora,false_positive,ບໍ່ເຫັນມີວົງລໍ້,0,1,0.573559,0,,
